"review_id","star_rating","helpful_votes","vine","verified_purchase"
"RY2017BPCS5GN",1,18,"N","N"
"R1SIYSWXYCVF8P",4,23,"N","Y"
"R3I4NNEJGWDPMI",5,26,"N","Y"
"R2PC98VLGVDQH",5,26,"N","Y"
"R299NZV1NJKGI1",5,40,"N","Y"
"R3LCCTSJWLK5ZH",5,17,"N","Y"
"R1U0LS9BSUGL81",5,26,"N","Y"
"R1I2T83J4QESSG",4,349,"N","Y"
"RPCZEAUTWVWAB",4,25,"N","Y"
"R2EDNS7OFV7MSY",5,30,"N","Y"
"R2M0838MUPV9JL",4,40,"N","N"
"RPDIKLPHWVB6Y",5,69,"N","Y"
"R3ESYODVVLEL6X",5,38,"N","N"
"R1VUOOEMMSJE00",4,37,"N","Y"
"R2ZWCYBIMYX3H3",5,115,"N","Y"
"R1A67E2QFHDD1M",2,29,"N","Y"
"R141S7XYIRHS9U",5,19,"N","Y"
"R2VCQ2DZ8HM3C3",5,31,"N","Y"
"R1TE79SUKR4TR4",5,50,"N","Y"
"R2BO6YKLWGXJ6D",5,45,"N","Y"
"R1SE9EU9SU6HHZ",4,33,"N","Y"
"R58LOSVDDUTHO",5,39,"N","Y"
"R3FQBK1TPS8II5",5,16,"N","Y"
"R25CSJV4HKOEGO",4,21,"N","Y"
"R33GPFRO6MWLI5",5,59,"N","Y"
"R1SLBUTCHWE2RN",5,113,"N","Y"
"R258V5KOMT8DC1",4,29,"N","Y"
"R3IZZZD56GCR0E",4,43,"N","Y"
"R1KOJMP6H7OXE1",5,48,"N","N"
"RXF610L1TFTNK",5,188,"N","Y"
"R1WC9XONFTF01R",4,19,"N","Y"
"R9AY3FQI8BUES",1,28,"N","Y"
"R3M8VMAU57LX53",4,48,"N","N"
"R3P5XGX26MRFB5",1,72,"N","Y"
"R174VKSAEFLLE4",5,16,"N","Y"
"R12TXVZ6EV6K31",5,87,"N","Y"
"R3GO4IA06PTD95",4,56,"N","Y"
"R129HP2JTIAEXG",5,55,"N","Y"
"RHHYQPM8XJICD",5,37,"N","Y"
"R3VVZUTI68W73K",5,27,"N","N"
"REZLVWWX9E434",4,23,"N","Y"
"R2VKX5GS9IIR94",5,20,"N","N"
"R2IAWXSB5JUYJ2",5,36,"N","Y"
"R2HOULXANV8PZI",4,58,"N","Y"
"RZ0J2EGL4MA8E",4,22,"N","Y"
"R23P3SEYJ4XKPS",5,36,"N","Y"
"R240KGOZ8N6AAL",4,27,"N","Y"
"R1ZU47LIFDTLLU",1,238,"N","Y"
"R1CJAPOCL83UR0",1,191,"N","Y"
"R1JZTN2NOA43WS",3,23,"N","Y"
"RB0GNURTW1ZE0",3,46,"N","Y"
"R2XLPLJ4BPCYD9",4,26,"N","Y"
"R25RYYD19MM69K",4,22,"N","Y"
"R7F0HYTFSRENG",5,29,"N","Y"
"RI4FQH7VMR3MM",4,42,"N","Y"
"R3CNO590F8LF2R",2,21,"N","Y"
"R867Z3G7GUDHO",3,40,"N","N"
"R27FD1RBS4DBH3",1,818,"N","N"
"R318745TG0OQD2",5,40,"N","Y"
"R1E4JID4YQKEOC",5,20,"N","Y"
"R49Y9S1IQ3HMC",2,19,"N","N"
"R1NNDO7VSKDGM6",5,61,"N","Y"
"R56U8D9ISB7GG",4,33,"N","Y"
"R1P5TVTDHO4VYU",5,95,"N","Y"
"R3TOKSL6U844I6",1,26,"N","Y"
"R23MJEWXKC24K6",5,27,"N","Y"
"R25RK82HRVJS2O",5,36,"N","Y"
"R1X52WG8Z9C06B",5,40,"N","Y"
"R23YUZ02U29ZU7",3,84,"N","N"
"R3VIKN70BYGIFG",1,28,"N","Y"
"R2V3S64W5HQS7W",5,22,"N","Y"
"RY3DQKTZJ5O2W",5,92,"N","Y"
"R2BZKX67FP6VF4",5,31,"N","Y"
"RSBFQGKSPJYQ2",1,18,"N","N"
"R3H5FADT6W5KKZ",1,23,"N","Y"
"R1YTF6O57AOZN8",3,33,"N","N"
"R2Q3P478E2OU3Q",5,28,"N","Y"
"R1G2PZZYAMSBD0",3,58,"N","Y"
"RAU5X0JQDVR10",4,137,"N","Y"
"R7J0YDST4STOU",5,24,"N","N"
"R2LPVUXP1V4T73",5,22,"N","N"
"R2EA31ICU65G12",3,33,"N","Y"
"R36ALKEUX0AD3I",4,22,"N","Y"
"R2799N2SUFYJ5Y",5,15,"N","N"
"RUK6V0R05SLAV",2,111,"N","Y"
"R1WIS923BDESVX",3,30,"N","Y"
"R39JX9UQCYTQPA",3,29,"N","Y"
"R1BQ6VNLXHJLM2",5,43,"N","Y"
"R1EFQT5KLG6GC0",5,19,"N","N"
"R117NJJZF0K31D",3,18,"N","Y"
"R1SXST8WW54FPB",5,25,"N","Y"
"R37G2FLNK6XTPW",5,52,"N","Y"
"R1GP30P4BBX7WF",4,43,"N","Y"
"R3LDGHULDRLXUO",5,18,"N","Y"
"R2ZS0G2S14KQGY",3,38,"N","N"
"R2GXF6BHH2QUFJ",4,30,"N","Y"
"R115ZJHL3HUJ4H",5,17,"N","Y"
"R3PMPCD34YRVMZ",5,201,"N","Y"
"R2SV2MYDIIDC41",5,140,"Y","N"
"R1IMUR57ZKAFUS",3,16,"N","N"
"R2VWC7UQUA35SR",3,24,"N","Y"
"R1ZQDEZVCZ1MVO",1,16,"N","N"
"RV4CFO55SI8V",5,43,"N","Y"
"R995VOESAB2PU",4,21,"N","Y"
"R3NCCY1HN89LMJ",2,31,"N","Y"
"R32AKST5GPLZ4K",5,24,"N","Y"
"RFOJR4I3Z00GS",4,33,"N","Y"
"R1K2U8UU73F2QL",4,50,"N","N"
"R38UMXFBVBIW3R",4,25,"N","N"
"RAQ80S2QQ9MQ2",1,30,"N","Y"
"R1O5T65FDRCVEB",3,29,"N","N"
"R19EN92KHPQOKM",5,19,"N","Y"
"R3DS2GI3TEON2K",4,32,"N","Y"
"R29QTPPDJ3W3EF",5,27,"N","N"
"R16SNCMQSU9D3H",5,58,"N","Y"
"R1S17CUEUK0AV9",5,60,"N","Y"
"RXSDPP4R702ND",5,32,"N","Y"
"R3IA0G3RQB9LZC",5,21,"N","Y"
"R3GEXSN2JXQOX3",5,17,"N","Y"
"R3E0E89P7RYOL3",4,46,"N","Y"
"R14DE6ZBF7DFDZ",5,49,"N","Y"
"R39N372HJDCDZ5",2,21,"N","Y"
"R3D1THNDY54694",5,67,"N","Y"
"RAFVGSKZGA00P",5,21,"N","N"
"R2ADVVTONQFBLU",5,153,"N","Y"
"R3BH92HVVHNDJ3",1,26,"N","Y"
"R2R9QW9ZPRS601",5,43,"N","Y"
"R493ZZ3RDO7T1",4,43,"N","Y"
"R1HI2NI1ZKRKJE",4,35,"N","Y"
"R318187GBV2O8Y",5,24,"N","N"
"R9SCYMUFE6PXE",1,26,"N","Y"
"R2QBK5ZE1L5U66",3,23,"N","Y"
"R1G0LOQYVIV029",1,24,"N","Y"
"RKZT90VPK7ZLW",4,21,"N","Y"
"R10CCH0HDECEAK",5,18,"N","Y"
"R1CO6OWWSUXUPE",5,20,"N","Y"
"R1XXSTVS6LAGL5",4,60,"N","Y"
"R10MPVFKK7E6HV",5,76,"N","Y"
"R282LSOGV610U4",5,57,"N","Y"
"R66GWTG6EWWML",1,40,"N","Y"
"R1T32LLHHWT5RF",4,35,"N","N"
"R36UBDVCH93719",5,66,"N","N"
"R2B9C6TKUGB4T5",1,12,"N","Y"
"R1Q9QLPNDICZF7",5,35,"N","N"
"R2K6C5F8GOKKB9",5,29,"N","Y"
"R3OCLB88MAA2SI",5,19,"N","N"
"RNTLXEEE2FQH1",2,49,"N","Y"
"R1YO2ALLM9HZNM",1,26,"N","Y"
"RZ57UPCMWA6DM",4,58,"N","Y"
"R3V6D5M5V38YTS",5,69,"N","Y"
"R2Y27IC04GNDHJ",3,18,"N","Y"
"R3KM52EM72F77B",3,17,"N","N"
"R66YCW71X8A2",1,66,"N","Y"
"R1RKF7S5BYQMNQ",2,19,"N","N"
"R3622SQTLE5J2N",2,15,"N","Y"
"R33EHIDNQSY1UY",5,22,"N","Y"
"ROIZ6GY7P0ZYI",5,27,"N","Y"
"RAKYX9KXO8UZZ",5,34,"N","Y"
"R3XI3MMH2AQNX",5,49,"N","N"
"R2493WDMC6XLHN",5,26,"N","Y"
"R32RA7ACEJ0N8H",3,38,"N","Y"
"R3NBSWI00MLN3N",1,16,"N","N"
"R3I3HSQBUR5N4B",5,28,"N","Y"
"R36G974AS6UN7X",4,40,"N","Y"
"R119LLD9TQUNH8",5,43,"N","Y"
"RREXWXGBECGLB",5,45,"N","Y"
"R1SVVVUUQ6PUNG",4,46,"N","Y"
"R1ZYUDWSQZCYT5",5,96,"N","Y"
"R3HKU4XXRVTCV2",4,29,"N","Y"
"RZXUVNW4FKUD",5,24,"N","Y"
"R14UVQXDK1TOTO",5,32,"N","Y"
"R4WR0AK0RN02W",4,350,"N","Y"
"R1Y2DOY2R3KQ6V",1,13,"N","Y"
"R3DCSLGNIBSPTY",5,28,"N","N"
"RTMQGK9YWLE25",2,22,"N","Y"
"R1TIXU6Q3TKB9A",5,34,"N","Y"
"R3HFHEWT5U6T0H",5,52,"N","Y"
"RA8LLR5O2NJLJ",5,43,"N","Y"
"R3EQ75WZ3F3DID",3,23,"N","Y"
"R2RA15MZ452FVJ",4,81,"N","Y"
"R14ZVGB6Y64NLN",5,58,"N","N"
"R2U29T0E2XVSGA",5,121,"N","N"
"R2Y3APXTNMDIT6",5,58,"N","Y"
"R3TWAKPYYOUNR3",5,20,"N","Y"
"R3C2G1QSKLPA5E",5,23,"N","Y"
"R17U4JOD6PD1IJ",3,30,"N","Y"
"R3G08APZUS65T3",1,27,"N","Y"
"R2AI1O7TAJ5ZBZ",4,53,"N","Y"
"R8FTUVXYDHIAY",4,46,"N","Y"
"RZW0SU5WF5G9V",2,41,"N","Y"
"R2EIM7PHUHXF9H",5,21,"N","Y"
"R1I47ZN7BU4XB8",2,15,"N","Y"
"R3J2SFMJWM22JI",1,85,"N","Y"
"RXCKIZB53G13Y",5,48,"N","Y"
"R25WU8FKJ7A182",5,22,"N","Y"
"R1K79LN36MFLA3",1,17,"N","Y"
"R1O02ZFHNPE1KF",4,49,"N","Y"
"R2JO0AE84ZY6BK",3,64,"N","Y"
"R168WNO64U3F85",5,19,"N","Y"
"R292ECWTRJ5LG",5,59,"N","Y"
"RQLEWO9BCGE3I",5,25,"N","N"
"R1JQC45G6TDLZC",5,15,"N","Y"
"R1EMIT3U8ZYTT5",5,33,"N","N"
"R33YIC8UKQK8MV",5,18,"N","Y"
"R2N2IYQ3SI5LZR",5,30,"N","N"
"R2T3RGO6YZ64JW",2,134,"N","N"
"R159W9NMTHHVEW",5,18,"N","Y"
"R1EE63WQRRANQ7",4,30,"N","Y"
"R3CEIY7Q8BYMF0",3,42,"N","Y"
"R3DPVYY0FD04PP",5,33,"N","Y"
"R11YJ135W02OVL",5,19,"N","Y"
"RRS0S7H253H0S",5,130,"N","Y"
"R2ZFSK9ZF8KFEL",1,15,"N","Y"
"R8Q48LM4AIIDM",3,18,"N","N"
"R2PEI85BM0AWBI",4,53,"N","N"
"R26VCZ0COECM8R",4,33,"N","Y"
"R1CGW7TJY4EHWC",4,76,"N","Y"
"R158B6LW12JNE7",4,60,"N","Y"
"RZWT0PUR1WPWP",1,38,"N","Y"
"R1XOP7CQEFPJ4H",5,104,"N","Y"
"R13JPOM3TMSW0W",5,92,"N","Y"
"RVNBKD7TRW79Y",5,24,"N","Y"
"R253FY7WRFTL7B",4,32,"N","N"
"R32DDNHHRXG9ZP",5,22,"N","Y"
"R32H24VV2SW5IC",5,27,"N","Y"
"R33K1ZON8UQDZW",4,61,"N","N"
"R29V2VXJULLUN",1,271,"N","Y"
"RL9HUX1YHRXN5",1,75,"N","Y"
"R3H6BR86HCXYTY",3,80,"N","Y"
"R975FC5CQZ07C",4,24,"N","N"
"R9WCBQXP9823K",1,97,"N","N"
"R3GUWMK1SE011I",4,112,"N","Y"
"R3AT3B41RP4Z1K",1,19,"N","Y"
"R3OG567DWGUWLL",5,28,"N","Y"
"RE1BQBJJI5MDL",5,45,"N","Y"
"R11EIREG45N2Q",1,103,"N","N"
"R3E9V2XIGX1O6S",5,21,"N","N"
"RQ9BQUCOGH3JC",1,239,"N","N"
"R31DTLWDOBLGZW",5,132,"N","N"
"R11H02NFHZNTA8",5,35,"N","N"
"R2U805DYXURHW4",5,28,"N","Y"
"R902WY4EOBS3Z",4,35,"N","Y"
"RDU6XKD5LKIMC",5,16,"N","Y"
"RFWTHUA7H9A53",4,16,"N","Y"
"RPCWI4BYK2QSL",5,36,"N","Y"
"RDPMSFQ37I0IZ",5,20,"N","Y"
"R11J7E3VQ4MZQA",4,165,"N","N"
"R2KL1F8Z3MIZ43",1,44,"N","N"
"R2WGRG6PS98LP7",5,22,"N","Y"
"RLCJO56DRBPLC",5,35,"N","Y"
"R2QWQXWY6RAAUZ",5,37,"N","Y"
"R1LGIXI9PD42VN",4,20,"N","Y"
"R20GGDZW2NQD6L",4,36,"N","Y"
"R5OIQ26KRZMW2",5,23,"N","Y"
"R38LVA95C6XRX7",1,48,"N","N"
"RFVXC6V9GABZD",5,25,"N","Y"
"R2ZDYTHSF6PU3W",5,22,"N","Y"
"R37MWE8SD8XHG4",2,20,"N","Y"
"RYERAU6FNQOLW",5,38,"N","N"
"RBMO8SBKNDCH7",4,46,"N","Y"
"R29PRRS1MEU610",4,32,"N","Y"
"R1D6G1L527W7OZ",4,47,"N","N"
"RTIDT3MIRKWZM",2,19,"N","N"
"RDCFHOJHNC0OB",4,24,"N","N"
"R1FLO9RJ3UMDIW",1,28,"N","N"
"RGSQ6Q8Y9CBJ",3,19,"N","N"
"R3RMS8V4G85U5U",3,57,"N","N"
"R2VCGWRFOIAT8C",1,30,"N","N"
"R8KNLLETPKUAJ",3,17,"N","Y"
"R13VFTR7DKWB5C",1,21,"N","Y"
"R37ZXF7RYYIQUE",5,55,"N","N"
"R3DL7ZCT58135I",5,25,"N","N"
"R14PSOLU4XV55F",3,56,"N","N"
"R1ZS11VC633GZE",5,109,"N","Y"
"R1HG7NFVKHMA87",4,77,"N","Y"
"R1ZX8264P3T1KZ",4,230,"N","Y"
"R1N5KLTTAHELN8",5,48,"N","Y"
"R2RYD7ZXP2V03V",4,22,"N","Y"
"R3E6BSU0Y2B9QX",2,34,"N","N"
"R16Y8OOGP8RVN1",3,38,"N","N"
"R1PVPY5KI52451",5,48,"N","Y"
"R2K7CQF6BBCHIG",1,25,"N","Y"
"R1V1TR2T7EQX5R",2,18,"N","Y"
"R2PWGQYVMJMMUE",5,21,"N","Y"
"RGURHBLQ1VH1F",2,21,"N","Y"
"RUQFNDCPQ28GX",5,78,"N","Y"
"R3FZ16ADX8BKAW",3,33,"N","N"
"RHJCXBFWHLILY",4,39,"N","Y"
"R1O21V098BBJSW",5,58,"N","Y"
"R2RC0NWGEPU5KU",1,36,"N","Y"
"R26EIT8QEKB2KH",4,27,"N","Y"
"R1CX36U44G8SZH",5,31,"N","Y"
"R3FJY5P8ANHNKK",5,31,"N","Y"
"R225I4SFM7KZ9F",4,46,"N","Y"
"R7F6OQGIKSSBW",5,29,"N","Y"
"R38WGWJ7C4ZA45",4,22,"N","Y"
"RUISMM5X9FWYW",4,22,"N","N"
"R2EDSHE4XEUJZZ",3,42,"N","N"
"RMR67O1J353N",5,19,"N","Y"
"R1EJY225OOBBB1",5,26,"N","N"
"R207FR8IPA6EFV",4,29,"N","N"
"R3HLAQK4I2CO5N",5,15,"N","N"
"R2USXSZBO9ILLF",5,72,"N","Y"
"R1O7OAWN4A6C1T",5,53,"N","Y"
"R3BAND431XK3QU",2,18,"N","Y"
"R3JDMO6IEZHV14",5,26,"N","N"
"RIMSINRFMBZT7",5,19,"N","N"
"RJQNOIVXO7JJ4",5,18,"N","Y"
"R2AXKA54XU81VR",5,18,"N","Y"
"R31TSL344YGP6B",1,16,"N","N"
"R391BW0MMB2ATN",5,39,"N","Y"
"R1NQVX8SS45AAG",3,37,"N","Y"
"R22SD24N9NNJYL",4,20,"N","Y"
"R29HWTHB4PGLJ8",1,18,"N","N"
"R2F5VM6Z0B76M2",4,147,"N","N"
"R17ZVSJ1JG59BE",4,30,"N","Y"
"R2LRHL4EP659FU",5,29,"N","Y"
"RBE91BEUZ3K5V",4,23,"N","Y"
"R2JW64AUICLIP8",5,66,"N","Y"
"R1PE0CNPREXNTW",5,302,"N","Y"
"RQ9VV8K7A83Z4",5,23,"N","Y"
"RTGCBY54M92NX",5,36,"N","Y"
"R2EBKN3I5OA8HS",5,26,"N","Y"
"R249CS29M926ST",2,18,"N","Y"
"R1U1FPLV0Z7BVE",5,28,"N","Y"
"R2OQCGP632LL5H",5,26,"N","Y"
"R2WA7CDXZZM3XZ",5,23,"N","Y"
"R2MQHKC3B4V3IF",5,58,"N","Y"
"R2C3D8ABIPWGWQ",2,19,"N","Y"
"R2N8RWIR6I4O3X",5,27,"N","Y"
"RV99XJPF78QZS",1,183,"N","N"
"R2EWSM2UGY5MKG",5,59,"N","Y"
"R26U6TBM4CKYFD",4,59,"N","Y"
"R2M1CF6D3SYDRZ",4,20,"N","Y"
"R3B2JQABD74YE2",1,15,"N","Y"
"R1V9M3753988HQ",3,26,"N","Y"
"R2XND89JJVN5QS",5,74,"N","N"
"R2ICG3R5MKEIN7",5,51,"N","N"
"R3K0INGQN8LGLA",4,23,"N","Y"
"R2123OO2VYCH3U",5,21,"N","Y"
"RQR3PLMR3R93P",5,34,"N","Y"
"R23H286IDPMU85",5,31,"N","Y"
"R1JVOU3JVRU40O",5,22,"N","N"
"R2J9N641QR2UIZ",5,549,"N","Y"
"R3EIVBSR8TA9Q6",4,42,"N","Y"
"R3OH9SVOQS1BI",5,44,"N","Y"
"R3TQC99WCN7IO4",5,21,"N","N"
"R2OBIC0HD1A9YL",5,18,"N","Y"
"R1MVXD3ALZMBCA",1,29,"N","Y"
"R222KN6A3EBCOE",5,30,"N","N"
"ROHRXEP553E1B",5,35,"N","N"
"R1IGAX9YX3EJLL",5,47,"N","N"
"RUBYE85X9J240",4,23,"N","Y"
"R2F0AWTOXTOUVL",3,62,"N","Y"
"R35PHLM1Q88WUL",5,26,"N","Y"
"R14IG8FD8KUS9",4,36,"N","N"
"R1R1GBL575DOZR",5,21,"N","N"
"R2VSL5DU5SA14L",5,27,"N","Y"
"RJN69CA58CZDX",5,35,"N","N"
"RIC1VVGW6OJP1",5,71,"N","Y"
"R3JX3TIXTVQRPW",5,22,"N","Y"
"R2O0YCODR038AF",4,62,"N","Y"
"R2U2Q7HSPTHQNN",5,371,"N","N"
"RBSNQV6J42P0C",5,40,"N","Y"
"R3EON06WMGHJVE",4,21,"N","Y"
"R2LSJKH6REKEHF",1,28,"N","Y"
"R3OXNYGH00V93G",2,18,"N","Y"
"R2GGUBCNFBP5FS",1,716,"N","Y"
"RQBBRCWF9O3Y8",3,35,"N","N"
"ROKM93TANUK8S",5,39,"N","N"
"R3ENH4EEI606NR",5,75,"N","N"
"RNORYQWJ9MNC7",4,29,"N","Y"
"R2BEH1FXNB6UAU",5,27,"N","N"
"R7YTU6GEUTIKF",5,118,"N","Y"
"R2YJG8UB95SZKZ",5,233,"N","Y"
"R1CY5WI9D32CTO",4,25,"N","Y"
"R3UIJUUE4F3S1G",5,44,"N","Y"
"R2IY80E8AXWNCR",3,31,"N","Y"
"R2396S3C9YD4TZ",4,29,"N","Y"
"R218I398K0HSBA",2,94,"N","Y"
"R1Q38TWRGIT7R5",3,30,"N","Y"
"R27UVTO0A3XIZO",3,17,"N","Y"
"R2Q605XERXZZOK",5,87,"N","N"
"R2MBCJQ7UOTXEB",5,36,"N","Y"
"R2VBA1ZAEOO7V0",5,34,"N","Y"
"R38XJLNWMQ692F",4,19,"N","N"
"R10VVLJ7JAOA4G",1,41,"N","Y"
"R1ACI1SLZAO1FM",1,138,"N","N"
"R3W42Z84YP3I13",1,19,"N","Y"
"R10X1CGXJOUDTV",1,26,"N","N"
"R1X4B74A3XYPQI",5,26,"N","Y"
"RCUVT0YSECXY0",5,68,"N","Y"
"R1I6MMXIJP4KHH",4,33,"N","Y"
"R297NL38R7XWQ7",4,24,"N","Y"
"R2V2Q6K220Y0DE",3,15,"N","Y"
"R1QRJISIUMDA91",4,67,"N","N"
"R19N7A8O4FO8Y2",4,25,"N","Y"
"R9ICK5ZETALSY",2,18,"N","N"
"R3BWLRS2HL4BSX",1,43,"N","Y"
"R3TENONCSP46V3",1,21,"N","Y"
"R1M9WKHBK4UIUE",5,24,"N","Y"
"R1XXYBAJT2C9QL",3,34,"N","Y"
"R1NGS2WW9Q2C2F",5,22,"N","Y"
"R2W4CR84NH5GWE",5,20,"N","Y"
"RU1LVFPY7V8XD",4,97,"N","N"
"RQKLNU0PRQEG0",1,218,"N","Y"
"R23BJPOOP15H49",3,33,"N","Y"
"R357I288VFACVK",5,41,"N","Y"
"R2RBSR00JD0MG0",5,19,"N","Y"
"R211SIBQU7U93Z",5,167,"N","Y"
"R129SJKRBZBCSH",3,20,"N","Y"
"R22O4GQPSA0Z4A",5,37,"N","N"
"R2LE1IIH4W3I4A",5,27,"N","Y"
"R3SMZD3JD2VX2Z",4,1802,"N","N"
"R2N14AE0OL5NZN",3,34,"N","Y"
"RUFSKCI4BUFVV",5,55,"N","Y"
"R3KPEDMDA0QMDI",4,27,"N","Y"
"R2FBIECINPCCRK",5,107,"N","Y"
"R3RZX99V9DPGAO",1,41,"N","N"
"R22GMUXABZ03PZ",5,46,"N","Y"
"R13950HGIL3V9T",4,14,"N","Y"
"R3NCHF09LI5LGM",2,35,"N","Y"
"RX7FSSF90LAD4",5,122,"N","Y"
"R1JH00GORH2YI4",5,20,"N","Y"
"R313KBJBI0EP3Y",1,22,"N","N"
"R2684B372WQGXG",4,65,"N","N"
"R192F07RE69IRW",4,24,"N","N"
"R4NY8ASCGUOYY",5,20,"N","Y"
"R3M00R3304XIDH",5,30,"N","Y"
"R3M2258VX7X3HI",5,18,"N","Y"
"R1SLKQOP3WOUM3",5,44,"N","Y"
"RVV30XHN3RHJ6",5,55,"N","Y"
"R2ADEQ6XNWWG45",4,59,"N","Y"
"R3SRSIQD3WTV8X",5,21,"N","Y"
"R1DXHG6HLW9RL2",5,34,"N","Y"
"RS2LX98MZKY3J",5,30,"N","Y"
"R20NVFRC5FHFNS",5,46,"N","Y"
"RGZ9GFJME0V7",5,25,"N","N"
"RVEMYF2M61T8Y",5,53,"N","N"
"RZAOSE7JRE1NQ",5,38,"N","N"
"R261EKDWAYQPBW",5,32,"N","Y"
"R83WATWCRLGR0",5,61,"N","N"
"R3J6VXKCA83VE9",4,37,"N","Y"
"RRSFR1A5DY4VC",3,68,"N","Y"
"R30SLHF491AIZO",5,24,"N","N"
"RZOD3VKOEHB7M",3,25,"N","N"
"R1K4Y3T7EE21JJ",5,39,"N","Y"
"RW60D9NVH2GJL",5,25,"N","N"
"RCSWSPDWXWYXC",4,20,"N","Y"
"RBZQV2V1Z2DMN",4,47,"N","Y"
"R2BCWZ1ZWGZ94V",5,24,"N","Y"
"R2F469FOTNNTRZ",5,40,"N","Y"
"R1SZED6JKM8I8I",4,123,"N","Y"
"RXKWNMA8BQX5T",5,23,"N","Y"
"R18TOA07KW95G",5,128,"N","N"
"RP9M4DGCGVLC9",4,47,"N","Y"
"R14YHVMB70YRI1",5,71,"N","Y"
"R12RD2TFZ9S53W",3,40,"N","Y"
"R38KBYNAOBZX9R",5,175,"N","N"
"R1EIEO01SBVNSD",4,37,"N","N"
"R144QVZ2N8TQFU",4,28,"N","Y"
"R1TZTCENCFXR44",5,49,"N","Y"
"R2F4HKR2NC7OYY",5,42,"N","N"
"R2UI2SGXN5G280",3,55,"N","Y"
"R1L1I32LCCP76T",3,169,"N","Y"
"R1CYQV4YDBHTOU",3,25,"N","Y"
"R351AAG0F2ZWC8",5,47,"N","Y"
"R2RIBTA56VOQZM",2,57,"N","N"
"R1ZMHC4GCQW0MQ",5,28,"N","Y"
"R1U1NF0EFNQZ96",3,42,"N","Y"
"R1R6STNFWY1ZGU",4,34,"N","Y"
"RTQ2WWFN7571Y",1,37,"N","Y"
"R7EJ88LDV18SO",1,36,"N","N"
"RVXESDO3VQB50",3,21,"N","Y"
"REFK4DQ6WVHR2",3,50,"N","Y"
"R265GWX1ANW7RN",5,47,"N","Y"
"RRSM4FIGMIF5M",3,21,"N","N"
"R1NWOYGH4ZJ726",1,24,"N","Y"
"R3EA984WKRA8IQ",5,23,"N","Y"
"R3S22I4JO7PYRK",1,73,"N","Y"
"R2YAG55DK9FOF4",5,76,"N","Y"
"R25CKRX7YYISZI",5,65,"N","Y"
"RMA3H59DZSJQ4",3,23,"N","N"
"R3BRHX156ODIA0",5,54,"N","N"
"RL9NYTDUNPA1W",3,19,"N","Y"
"R2KH7U5N4OV1Q9",5,27,"N","Y"
"RYSD4SJWZEZ9F",5,20,"N","Y"
"R1PBTZCIS4L6SX",5,33,"N","Y"
"R3VPI2V5DQ2FZ5",5,17,"N","Y"
"R1X3I4S2I4ZFRJ",5,548,"N","Y"
"R3H8G87UI31CMX",5,36,"N","Y"
"R2RE9YPGJZDTN0",5,66,"N","Y"
"R3V05PBWJM5F18",3,17,"N","Y"
"R3R46KH434ICCO",5,44,"N","Y"
"RMWSVOEVRPFLM",5,20,"N","Y"
"R293PZ1DCIB15Q",2,41,"N","Y"
"RCN22UQAA8CPS",3,36,"N","Y"
"R1TS9DNY04SE0J",3,23,"N","Y"
"R3VSOFVQ1BUBIT",5,28,"N","Y"
"R3TBT9T334PXFW",5,49,"N","N"
"RR06US4WHL20F",3,42,"N","Y"
"R2C7Z0715G5VD",5,66,"N","Y"
"R3ABBNRWOLUBK8",1,21,"N","Y"
"R1T6NC73KZBUWS",4,32,"N","Y"
"R1K9BXWRIKBUZS",1,26,"N","N"
"R2T7S1BPJK0PPZ",4,967,"N","Y"
"R6TEP8GDVPP3",5,35,"N","Y"
"R2PIC9Y17ZPN3B",4,50,"N","Y"
"R32PVCV4RO9LTR",5,56,"N","Y"
"R2FZ0Z9NSC9BD8",3,33,"N","N"
"R1HWA5MKM1POYA",5,143,"N","Y"
"R9E4YAXWHW8R5",3,20,"N","Y"
"R2YJTGRNYXOL5K",5,45,"N","Y"
"R22790BQCKEI7O",5,38,"N","Y"
"R6OH1EA8OC40D",5,31,"N","N"
"R1F3H9QPK2UW7J",4,19,"N","Y"
"R2X29JLESN2WQN",4,22,"N","Y"
"R1I4GHZWJNUQR1",2,19,"N","N"
"R3AEA734CQHLK0",5,26,"N","Y"
"R2GZDL8F2T953O",5,22,"N","Y"
"R2YV9JJ9BEN03M",4,22,"N","N"
"R1QHDF69X5U28D",1,24,"N","Y"
"RO98PVGW9V9CS",1,24,"N","Y"
"RSFZRUCKU0DHK",5,33,"N","N"
"RVJQD0U8Q338O",4,96,"N","N"
"R22RWESWT2K9HV",5,18,"N","Y"
"R3T5T7VIJN7E6D",3,43,"N","N"
"R3SNWUI5IO2OSX",5,41,"N","Y"
"R1CK78DKMQG2Z2",5,28,"N","N"
"R2J5YBL57QMON6",3,31,"N","Y"
"R302WEZLZNNQSY",3,25,"N","N"
"R1BIWWT8GSP9ZL",5,26,"N","Y"
"R2T42ACH114H3H",1,51,"N","Y"
"R7ID6W876PWAF",5,18,"N","Y"
"RRLJ1CA5W0963",5,31,"N","Y"
"R30M3960R2JPCJ",4,25,"N","Y"
"RNC30FOCL1PET",5,37,"N","Y"
"R1S9LUUERM40L8",5,28,"N","Y"
"R1GPTF79RU9J9Z",4,23,"N","Y"
"R6YSOV85DET6D",5,24,"N","Y"
"RHZYSFV09ADUR",3,17,"N","Y"
"R2CQKCLYDIKVPM",3,35,"N","Y"
"R12LT08EQPSICG",5,76,"N","N"
